case_id,src,dst
173982,2,3
173982,3,4
173982,4,5
173982,5,6
173982,6,7
173982,7,8
173982,8,9
173982,9,10
173982,10,11
173982,11,12
173982,12,13
173982,13,14
173982,14,15
173982,15,16
173982,16,17
173985,0,1
173985,1,2
173985,2,3
173985,3,4
173985,4,5
173985,5,6
173985,6,7
173985,7,8
173985,8,9
173985,9,10
173985,10,11
173985,11,12
173985,12,13
173985,13,14
173985,14,15
173985,15,16
173985,16,17
173985,17,18
173985,18,19
173985,19,20
173985,20,21
173985,21,22
173985,22,23
173985,23,24
173988,0,1
173988,1,2
173988,2,3
173988,3,4
173988,4,5
173988,5,6
173988,6,7
173988,7,8
173988,8,9
173988,9,10
173988,10,11
173988,11,12
173988,12,13
173988,13,14
173988,14,15
173988,15,16
173988,16,17
173988,17,18
173988,18,19
173988,19,20
173991,0,1
173991,1,2
173994,0,1
173994,1,2
173997,0,1
173997,1,2
173997,2,3
173997,3,4
173997,4,5
173997,5,6
173997,6,7
173997,7,8
173997,8,9
173997,9,10
173997,10,11
173997,11,12
173997,12,13
173997,13,14
173997,14,15
173997,15,16
173997,16,17
173997,17,18
173997,18,19
173997,19,20
173997,20,21
173997,21,22
173997,22,23
173997,23,24
173997,24,25
174000,0,1
174000,1,2
174000,2,3
174000,3,4
174000,4,5
174000,5,6
174000,6,7
174000,7,8
174000,8,9
174000,9,10
174000,10,11
174000,11,12
174000,12,13
174000,13,14
174000,14,15
174000,15,16
174000,16,17
174000,17,18
174000,18,19
174000,19,20
174000,20,21
174000,21,22
174000,22,23
174000,23,24
174000,24,25
174000,25,26
174000,26,27
174000,27,28
174000,28,29
174000,29,30
174000,30,31
174000,31,32
174000,32,33
174000,33,34
174000,34,35
174000,35,36
174000,36,37
174000,37,38
174000,38,39
174003,0,1
174003,1,2
174006,0,1
174006,1,2
174006,2,3
174006,3,4
174006,4,5
174009,0,1
174009,1,2
174009,2,3
174009,3,4
174009,4,5
174009,5,6
174009,6,7
174009,7,8
174009,8,9
174009,9,10
174009,10,11
174009,11,12
174009,12,13
174009,13,14
174009,14,15
174009,15,16
174009,16,17
174009,17,18
174009,18,19
174009,19,20
174009,20,21
174009,21,22
174009,22,23
174009,23,24
174009,24,25
174009,25,26
174009,26,27
174009,27,28
174009,28,29
174009,29,30
174009,30,31
174012,0,1
174012,1,2
174012,2,3
174012,3,4
174012,4,5
174012,5,6
174012,6,7
174012,7,8
174012,8,9
174012,9,10
174012,10,11
174012,11,12
174012,12,13
174012,13,14
174012,14,15
174012,15,16
174012,16,17
174012,17,18
174012,18,19
174012,19,20
174012,20,21
174012,21,22
174012,22,23
174012,23,24
174012,24,25
174012,25,26
174012,26,27
174012,27,28
174012,28,29
174012,29,30
174012,30,31
174012,31,32
174012,32,33
174012,33,34
174012,34,35
174012,35,36
174012,36,37
174012,37,38
174012,38,39
174012,39,40
174015,0,1
174015,1,2
174015,2,3
174015,3,4
174015,4,5
174018,0,1
174018,1,2
174018,2,3
174018,3,4
174018,4,5
174018,5,6
174018,6,7
174018,7,8
174018,8,9
174018,9,10
174018,10,11
174018,11,12
174018,12,13
174018,13,14
174018,14,15
174018,15,16
174018,16,17
174018,17,18
174018,18,19
174018,19,20
174018,20,21
174021,0,1
174021,1,2
174021,2,3
174021,3,4
174021,4,5
174024,0,1
174024,1,2
174024,2,3
174024,3,4
174024,4,5
174024,5,6
174024,6,7
174024,7,8
174024,8,9
174024,9,10
174024,10,11
174024,11,12
174024,12,13
174027,0,1
174027,1,2
174027,2,3
174027,3,4
174027,4,5
174030,0,1
174030,1,2
174030,2,3
174030,3,4
174030,4,5
174030,5,6
174030,6,7
174030,7,8
174030,8,9
174030,9,10
174030,10,11
174030,11,12
174030,12,13
174030,13,14
174030,14,15
174030,15,16
174030,16,17
174030,17,18
174030,18,19
174030,19,20
174030,20,21
174030,21,22
174030,22,23
174030,23,24
174030,24,25
174030,25,26
174030,26,27
174030,27,28
174030,28,29
174030,29,30
174030,30,31
174030,31,32
174030,32,33
174030,33,34
174030,34,35
174030,35,36
174030,36,37
174030,37,38
174030,38,39
174030,39,40
174030,40,41
174030,41,42
174030,42,43
174030,43,44
174030,44,45
174030,45,46
174030,46,47
174030,47,48
174030,48,49
174030,49,50
174030,50,51
174030,51,52
174030,52,53
174030,53,54
174030,54,55
174030,55,56
174030,56,57
174030,57,58
174030,58,59
174030,59,60
174030,60,61
174030,61,62
174030,62,63
174033,0,1
174033,1,2
174036,0,1
174036,1,2
174036,2,3
174036,3,4
174036,4,5
174036,5,6
174036,6,7
174036,7,8
174036,8,9
174036,9,10
174036,10,11
174036,11,12
174036,12,13
174036,13,14
174036,14,15
174036,15,16
174036,16,17
174036,17,18
174036,18,19
174036,19,20
174036,20,21
174036,21,22
174036,22,23
174036,23,24
174036,24,25
174036,25,26
174036,26,27
174036,27,28
174036,28,29
174036,29,30
174036,30,31
174036,31,32
174036,32,33
174036,33,34
174036,34,35
174036,35,36
174036,36,37
174036,37,38
174036,38,39
174036,39,40
174036,40,41
174036,41,42
174036,42,43
174036,43,44
174036,44,45
174036,45,46
174036,46,47
174036,47,48
174036,48,49
174036,49,50
174036,50,51
174036,51,52
174036,52,53
174036,53,54
174036,54,55
174036,55,56
174036,56,57
174036,57,58
174036,58,59
174039,0,1
174039,1,2
174039,2,3
174039,3,4
174039,4,5
174039,5,6
174039,6,7
174039,7,8
174039,8,9
174039,9,10
174039,10,11
174039,11,12
174039,12,13
174039,13,14
174039,14,15
174039,15,16
174039,16,17
174039,17,18
174039,18,19
174039,19,20
174039,20,21
174039,21,22
174039,22,23
174039,23,24
174039,24,25
174039,25,26
174039,26,27
174039,27,28
174039,28,29
174039,29,30
174039,30,31
174039,31,32
174039,32,33
174039,33,34
174039,34,35
174039,35,36
174039,36,37
174039,37,38
174039,38,39
174039,39,40
174039,40,41
174039,41,42
174039,42,43
174039,43,44
174039,44,45
174039,45,46
174039,46,47
174039,47,48
174039,48,49
174042,0,1
174042,1,2
174042,2,3
174042,3,4
174042,4,5
174042,5,6
174042,6,7
174042,7,8
174042,8,9
174042,9,10
174042,10,11
174042,11,12
174042,12,13
174042,13,14
174042,14,15
174042,15,16
174042,16,17
174042,17,18
174042,18,19
174042,19,20
174042,20,21
174042,21,22
174042,22,23
174042,23,24
174042,24,25
174042,25,26
174042,26,27
174042,27,28
174042,28,29
174042,29,30
174042,30,31
174042,31,32
174042,32,33
174042,33,34
174042,34,35
174042,35,36
174042,36,37
174042,37,38
174042,38,39
174042,39,40
174042,40,41
174045,0,1
174045,1,2
174045,2,3
174045,3,4
174045,4,5
174045,5,6
174045,6,7
174045,7,8
174045,8,9
174045,9,10
174045,10,11
174045,11,12
174045,12,13
174045,13,14
174045,14,15
174045,15,16
174045,16,17
174045,17,18
174045,18,19
174045,19,20
174045,20,21
174045,21,22
174045,22,23
174045,23,24
174045,24,25
174045,25,26
174045,26,27
174045,27,28
174045,28,29
174045,29,30
174045,30,31
174045,31,32
174045,32,33
174045,33,34
174045,34,35
174045,35,36
174045,36,37
174045,37,38
174045,38,39
174045,39,40
174045,40,41
174045,41,42
174045,42,43
174045,43,44
174045,44,45
174045,45,46
174045,46,47
174045,47,48
174045,48,49
174048,0,1
174048,1,2
174048,2,3
174048,3,4
174048,4,5
174048,5,6
174051,0,1
174051,1,2
174051,2,3
174051,3,4
174051,4,5
174051,5,6
174051,6,7
174054,0,1
174054,1,2
174057,0,1
174057,1,2
174060,0,1
174060,1,2
174060,2,3
174060,3,4
174060,4,5
174060,5,6
174060,6,7
174060,7,8
174060,8,9
174060,9,10
174060,10,11
174060,11,12
174060,12,13
174060,13,14
174060,14,15
174060,15,16
174060,16,17
174060,17,18
174060,18,19
174060,19,20
174060,20,21
174060,21,22
174060,22,23
174060,23,24
174060,24,25
174060,25,26
174060,26,27
174060,27,28
174060,28,29
174060,29,30
174060,30,31
174060,31,32
174060,32,33
174060,33,34
174060,34,35
174060,35,36
174060,36,37
174060,37,38
174060,38,39
174060,39,40
174060,40,41
174060,41,42
174060,42,43
174060,43,44
174060,44,45
174060,45,46
174060,46,47
174060,47,48
174060,48,49
174060,49,50
174060,50,51
174060,51,52
174060,52,53
174060,53,54
174060,54,55
174060,55,56
174060,56,57
174060,57,58
174060,58,59
174060,59,60
174060,60,61
174060,61,62
174060,62,63
174060,63,64
174060,64,65
174060,65,66
174060,66,67
174060,67,68
174060,68,69
174060,69,70
174060,70,71
174060,71,72
174060,72,73
174060,73,74
174060,74,75
174060,75,76
174060,76,77
174060,77,78
174060,78,79
174060,79,80
174060,80,81
174060,81,82
174060,82,83
174060,83,84
174060,84,85
174060,85,86
174060,86,87
174060,87,88
174060,88,89
174060,89,90
174060,90,91
174060,91,92
174060,92,93
174060,93,94
174060,94,95
174060,95,96
174060,96,97
174060,97,98
174060,98,99
174060,99,100
174060,100,101
174060,101,102
174060,102,103
174060,103,104
174060,104,105
174060,105,106
174060,106,107
174060,107,108
174060,108,109
174060,109,110
174060,110,111
174060,111,112
174060,112,113
174060,113,114
174060,114,115
174060,115,116
174060,116,117
174060,117,118
174060,118,119
174060,119,120
174060,120,121
174060,121,122
174060,122,123
174060,123,124
174060,124,125
174060,125,126
174063,0,1
174063,1,2
174066,0,1
174066,1,2
174069,0,1
174069,1,2
174069,2,3
174069,3,4
174069,4,5
174069,5,6
174069,6,7
174069,7,8
174069,8,9
174069,9,10
174069,10,11
174069,11,12
174069,12,13
174069,13,14
174069,14,15
174069,15,16
174069,16,17
174069,17,18
174069,18,19
174069,19,20
174069,20,21
174069,21,22
174069,22,23
174069,23,24
174069,24,25
174069,25,26
174069,26,27
174069,27,28
174069,28,29
174069,29,30
174069,30,31
174069,31,32
174069,32,33
174069,33,34
174069,34,35
174069,35,36
174069,36,37
174069,37,38
174069,38,39
174069,39,40
174069,40,41
174069,41,42
174069,42,43
174069,43,44
174069,44,45
174069,45,46
174069,46,47
174069,47,48
174069,48,49
174069,49,50
174069,50,51
174069,51,52
174069,52,53
174069,53,54
174069,54,55
174069,55,56
174069,56,57
174069,57,58
174069,58,59
174072,0,1
174072,1,2
174072,2,3
174072,3,4
174072,4,5
174075,0,1
174075,1,2
174075,2,3
174075,3,4
174075,4,5
174078,0,1
174078,1,2
174078,2,3
174078,3,4
174078,4,5
174078,5,6
174078,6,7
174078,7,8
174078,8,9
174078,9,10
174078,10,11
174078,11,12
174078,12,13
174078,13,14
174078,14,15
174078,15,16
174078,16,17
174078,17,18
174078,18,19
174078,19,20
174078,20,21
174078,21,22
174078,22,23
174078,23,24
174078,24,25
174078,25,26
174078,26,27
174078,27,28
174078,28,29
174081,0,1
174081,1,2
174084,0,1
174084,1,2
174084,2,3
174084,3,4
174084,4,5
174084,5,6
174084,6,7
174084,7,8
174084,8,9
174084,9,10
174084,10,11
174084,11,12
174084,12,13
174084,13,14
174084,14,15
174084,15,16
174084,16,17
174084,17,18
174084,18,19
174084,19,20
174084,20,21
174084,21,22
174084,22,23
174084,23,24
174084,24,25
174084,25,26
174084,26,27
174084,27,28
174084,28,29
174084,29,30
174084,30,31
174084,31,32
174084,32,33
174084,33,34
174084,34,35
174084,35,36
174084,36,37
174084,37,38
174084,38,39
174084,39,40
174087,0,1
174087,1,2
174087,2,3
174087,3,4
174087,4,5
174087,5,6
174087,6,7
174087,7,8
174087,8,9
174087,9,10
174087,10,11
174087,11,12
174087,12,13
174087,13,14
174087,14,15
174087,15,16
174087,16,17
174087,17,18
174087,18,19
174087,19,20
174087,20,21
174087,21,22
174087,22,23
174087,23,24
174087,24,25
174090,0,1
174090,1,2
174090,2,3
174090,3,4
174090,4,5
174090,5,6
174090,6,7
174090,7,8
174090,8,9
174090,9,10
174090,10,11
174090,11,12
174090,12,13
174090,13,14
174090,14,15
174090,15,16
174090,16,17
174090,17,18
174090,18,19
174090,19,20
174090,20,21
174090,21,22
174090,22,23
174090,23,24
174090,24,25
174093,0,1
174093,1,2
174093,2,3
174093,3,4
174093,4,5
174093,5,6
174093,6,7
174093,7,8
174093,8,9
174093,9,10
174093,10,11
174093,11,12
174093,12,13
174093,13,14
174093,14,15
174093,15,16
174093,16,17
174093,17,18
174093,18,19
174093,19,20
174093,20,21
174093,21,22
174093,22,23
174093,23,24
174093,24,25
174093,25,26
174093,26,27
174093,27,28
174093,28,29
174093,29,30
174093,30,31
174093,31,32
174093,32,33
174093,33,34
174096,0,1
174096,1,2
174096,2,3
174096,3,4
174096,4,5
174096,5,6
174096,6,7
174096,7,8
174096,8,9
174096,9,10
174096,10,11
174096,11,12
174096,12,13
174096,13,14
174096,14,15
174096,15,16
174096,16,17
174096,17,18
174096,18,19
174096,19,20
174096,20,21
174096,21,22
174096,22,23
174096,23,24
174096,24,25
174096,25,26
174096,26,27
174096,27,28
174096,28,29
174096,29,30
174096,30,31
174096,31,32
174096,32,33
174096,33,34
174096,34,35
174096,35,36
174096,36,37
174096,37,38
174096,38,39
174096,39,40
174096,40,41
174096,41,42
174096,42,43
174096,43,44
174096,44,45
174096,45,46
174096,46,47
174096,47,48
174096,48,49
174096,49,50
174096,50,51
174096,51,52
174096,52,53
174096,53,54
174096,54,55
174096,55,56
174096,56,57
174096,57,58
174096,58,59
174096,59,60
174099,0,1
174099,1,2
174099,2,3
174099,3,4
174099,4,5
174099,5,6
174099,6,7
174099,7,8
174099,8,9
174099,9,10
174099,10,11
174099,11,12
174099,12,13
174099,13,14
174099,14,15
174099,15,16
174099,16,17
174099,17,18
174099,18,19
174099,19,20
174099,20,21
174099,21,22
174099,22,23
174099,23,24
174099,24,25
174099,25,26
174099,26,27
174099,27,28
174099,28,29
174099,29,30
174099,30,31
174099,31,32
174099,32,33
174099,33,34
174099,34,35
174099,35,36
174099,36,37
174099,37,38
174099,38,39
174099,39,40
174102,0,1
174102,1,2
174102,2,3
174102,3,4
174102,4,5
174102,5,6
174102,6,7
174102,7,8
174102,8,9
174105,0,1
174105,1,2
174105,2,3
174105,3,4
174105,4,5
174105,5,6
174105,6,7
174105,7,8
174105,8,9
174105,9,10
174105,10,11
174105,11,12
174105,12,13
174105,13,14
174105,14,15
174105,15,16
174105,16,17
174105,17,18
174105,18,19
174105,19,20
174105,20,21
174108,0,1
174108,1,2
174111,0,1
174111,1,2
174111,2,3
174111,3,4
174111,4,5
174111,5,6
174111,6,7
174111,7,8
174111,8,9
174111,9,10
174111,10,11
174114,0,1
174114,1,2
174114,2,3
174114,3,4
174114,4,5
174117,0,1
174117,1,2
174117,2,3
174117,3,4
174117,4,5
174120,0,1
174120,1,2
174120,2,3
174120,3,4
174120,4,5
174120,5,6
174120,6,7
174120,7,8
174120,8,9
174120,9,10
174120,10,11
174120,11,12
174120,12,13
174120,13,14
174120,14,15
174120,15,16
174120,16,17
174120,17,18
174120,18,19
174120,19,20
174120,20,21
174123,0,1
174123,1,2
174123,2,3
174123,3,4
174123,4,5
174126,0,1
174126,1,2
174126,2,3
174126,3,4
174126,4,5
174129,0,1
174129,1,2
174129,2,3
174129,3,4
174129,4,5
174132,0,1
174132,1,2
174132,2,3
174132,3,4
174132,4,5
174132,5,6
174132,6,7
174132,7,8
174132,8,9
174132,9,10
174132,10,11
174132,11,12
174132,12,13
174132,13,14
174132,14,15
174132,15,16
174132,16,17
174132,17,18
174132,18,19
174132,19,20
174132,20,21
174132,21,22
174132,22,23
174132,23,24
174132,24,25
174132,25,26
174132,26,27
174132,27,28
174132,28,29
174132,29,30
174132,30,31
174132,31,32
174132,32,33
174132,33,34
174132,34,35
174132,35,36
174132,36,37
174132,37,38
174132,38,39
174132,39,40
174132,40,41
174132,41,42
174132,42,43
174132,43,44
174132,44,45
174132,45,46
174132,46,47
174132,47,48
174132,48,49
174132,49,50
174132,50,51
174132,51,52
174132,52,53
174132,53,54
174132,54,55
174132,55,56
174132,56,57
174132,57,58
174132,58,59
174132,59,60
174132,60,61
174132,61,62
174132,62,63
174132,63,64
174132,64,65
174132,65,66
174132,66,67
174132,67,68
174132,68,69
174132,69,70
174132,70,71
174132,71,72
174132,72,73
174132,73,74
174132,74,75
174132,75,76
174132,76,77
174132,77,78
174132,78,79
174132,79,80
174132,80,81
174132,81,82
174132,82,83
174132,83,84
174132,84,85
174132,85,86
174132,86,87
174132,87,88
174132,88,89
174132,89,90
174132,90,91
174132,91,92
174132,92,93
174132,93,94
174132,94,95
174132,95,96
174132,96,97
174132,97,98
174132,98,99
174132,99,100
174132,100,101
174132,101,102
174132,102,103
174132,103,104
174132,104,105
174132,105,106
174132,106,107
174132,107,108
174132,108,109
174132,109,110
174132,110,111
174132,111,112
174132,112,113
174132,113,114
174132,114,115
174132,115,116
174132,116,117
174135,0,1
174135,1,2
174135,2,3
174135,3,4
174135,4,5
174138,0,1
174138,1,2
174138,2,3
174138,3,4
174138,4,5
174138,5,6
174138,6,7
174138,7,8
174138,8,9
174138,9,10
174138,10,11
174138,11,12
174138,12,13
174141,0,1
174141,1,2
174141,2,3
174141,3,4
174141,4,5
174141,5,6
174141,6,7
174141,7,8
174141,8,9
174141,9,10
174141,10,11
174141,11,12
174141,12,13
174141,13,14
174141,14,15
174141,15,16
174141,16,17
174141,17,18
174141,18,19
174141,19,20
174141,20,21
174141,21,22
174141,22,23
174141,23,24
174141,24,25
174141,25,26
174141,26,27
174141,27,28
174141,28,29
174141,29,30
174144,0,1
174144,1,2
174144,2,3
174144,3,4
174144,4,5
174144,5,6
174144,6,7
174144,7,8
174144,8,9
174144,9,10
174144,10,11
174144,11,12
174144,12,13
174144,13,14
174144,14,15
174144,15,16
174144,16,17
174144,17,18
174144,18,19
174144,19,20
174144,20,21
174144,21,22
174144,22,23
174144,23,24
174144,24,25
174144,25,26
174144,26,27
174147,0,1
174147,1,2
174147,2,3
174147,3,4
174147,4,5
174147,5,6
174147,6,7
174147,7,8
174147,8,9
174147,9,10
174147,10,11
174147,11,12
174147,12,13
174147,13,14
174147,14,15
174147,15,16
174147,16,17
174147,17,18
174147,18,19
174147,19,20
174147,20,21
174147,21,22
174147,22,23
174147,23,24
174147,24,25
174147,25,26
174147,26,27
174147,27,28
174147,28,29
174147,29,30
174147,30,31
174147,31,32
174147,32,33
174147,33,34
174147,34,35
174147,35,36
174150,0,1
174150,1,2
174150,2,3
174150,3,4
174150,4,5
174150,5,6
174150,6,7
174150,7,8
174150,8,9
174150,9,10
174150,10,11
174150,11,12
174150,12,13
174150,13,14
174150,14,15
174150,15,16
174150,16,17
174150,17,18
174150,18,19
174150,19,20
174150,20,21
174150,21,22
174150,22,23
174150,23,24
174150,24,25
174150,25,26
174150,26,27
174150,27,28
174150,28,29
174150,29,30
174150,30,31
174150,31,32
174150,32,33
174150,33,34
174153,0,1
174153,1,2
174153,2,3
174153,3,4
174153,4,5
174153,5,6
174153,6,7
174153,7,8
174153,8,9
174153,9,10
174153,10,11
174153,11,12
174153,12,13
174153,13,14
174153,14,15
174153,15,16
174153,16,17
174153,17,18
174153,18,19
174153,19,20
174153,20,21
174153,21,22
174153,22,23
174153,23,24
174153,24,25
174153,25,26
174153,26,27
174153,27,28
174153,28,29
174153,29,30
174153,30,31
174153,31,32
174153,32,33
174153,33,34
174153,34,35
174156,0,1
174156,1,2
174159,0,1
174159,1,2
174159,2,3
174159,3,4
174159,4,5
174159,5,6
174159,6,7
174159,7,8
174159,8,9
174159,9,10
174159,10,11
174159,11,12
174159,12,13
174159,13,14
174159,14,15
174159,15,16
174159,16,17
174159,17,18
174159,18,19
174159,19,20
174159,20,21
174159,21,22
174159,22,23
174159,23,24
174159,24,25
174159,25,26
174159,26,27
174159,27,28
174159,28,29
174159,29,30
174159,30,31
174159,31,32
174159,32,33
174159,33,34
174159,34,35
174159,35,36
174159,36,37
174159,37,38
174159,38,39
174159,39,40
174159,40,41
174159,41,42
174159,42,43
174159,43,44
174159,44,45
174159,45,46
174159,46,47
174159,47,48
174159,48,49
174159,49,50
174159,50,51
174159,51,52
174159,52,53
174159,53,54
174159,54,55
174159,55,56
174159,56,57
174159,57,58
174159,58,59
174162,0,1
174162,1,2
174162,2,3
174162,3,4
174162,4,5
174165,0,1
174165,1,2
174168,0,1
174168,1,2
174168,2,3
174168,3,4
174168,4,5
174168,5,6
174168,6,7
174168,7,8
174168,8,9
174168,9,10
174168,10,11
174168,11,12
174168,12,13
174168,13,14
174168,14,15
174168,15,16
174168,16,17
174168,17,18
174168,18,19
174168,19,20
174168,20,21
174168,21,22
174168,22,23
174168,23,24
174168,24,25
174168,25,26
174168,26,27
174168,27,28
174168,28,29
174168,29,30
174168,30,31
174168,31,32
174168,32,33
174168,33,34
174168,34,35
174168,35,36
174168,36,37
174168,37,38
174168,38,39
174168,39,40
174168,40,41
174171,0,1
174171,1,2
174174,0,1
174174,1,2
174177,0,1
174177,1,2
174177,2,3
174177,3,4
174177,4,5
174177,5,6
174177,6,7
174177,7,8
174177,8,9
174177,9,10
174177,10,11
174177,11,12
174177,12,13
174177,13,14
174177,14,15
174177,15,16
174177,16,17
174177,17,18
174177,18,19
174177,19,20
174177,20,21
174177,21,22
174177,22,23
174177,23,24
174177,24,25
174177,25,26
174177,26,27
174180,0,1
174180,1,2
174180,2,3
174180,3,4
174180,4,5
174180,5,6
174180,6,7
174180,7,8
174180,8,9
174180,9,10
174180,10,11
174180,11,12
174180,12,13
174180,13,14
174180,14,15
174180,15,16
174180,16,17
174180,17,18
174180,18,19
174180,19,20
174180,20,21
174180,21,22
174180,22,23
174180,23,24
174180,24,25
174180,25,26
174180,26,27
174180,27,28
174183,0,1
174183,1,2
174186,0,1
174186,1,2
174186,2,3
174186,3,4
174186,4,5
174186,5,6
174186,6,7
174186,7,8
174186,8,9
174189,0,1
174189,1,2
174192,0,1
174192,1,2
174195,0,1
174195,1,2
174195,2,3
174195,3,4
174195,4,5
174195,5,6
174195,6,7
174195,7,8
174195,8,9
174198,0,1
174198,1,2
174198,2,3
174198,3,4
174198,4,5
174198,5,6
174198,6,7
174198,7,8
174198,8,9
174198,9,10
174198,10,11
174198,11,12
174198,12,13
174198,13,14
174198,14,15
174201,0,1
174201,1,2
174201,2,3
174201,3,4
174201,4,5
174201,5,6
174201,6,7
174201,7,8
174201,8,9
174201,9,10
174201,10,11
174201,11,12
174201,12,13
174201,13,14
174201,14,15
174204,0,1
174204,1,2
174204,2,3
174204,3,4
174204,4,5
174207,0,1
174207,1,2
174207,2,3
174207,3,4
174207,4,5
174207,5,6
174207,6,7
174207,7,8
174207,8,9
174207,9,10
174207,10,11
174207,11,12
174207,12,13
174207,13,14
174207,14,15
174207,15,16
174207,16,17
174210,0,1
174210,1,2
174213,0,1
174213,1,2
174213,2,3
174213,3,4
174213,4,5
174213,5,6
174213,6,7
174213,7,8
174213,8,9
174213,9,10
174213,10,11
174213,11,12
174213,12,13
174213,13,14
174213,14,15
174213,15,16
174213,16,17
